条形码,登录号,读者条码,外借时间,应归还时间,主键码,虚拟库室,续借次数,处理时间,流通库室键码,签到键码,附件,备注
11225238,11225238,1.41402E+11,2015/6/10 9:24,2015/7/10 23:59,701359,27,0,,0,0,,
10974721,10974721,1.31413E+11,2015/4/29 16:24,2015/7/29 23:59,684982,7,2,,0,0,,
10692489,10692489,1.31402E+11,2015/5/11 11:19,2015/8/13 23:59,621646,8,2,,0,0,,
10271356,10271356,1.21415E+11,2015/6/9 16:33,2015/7/9 23:59,250291,8,0,,0,0,,
11012276,11012276,9.7E+11,2015/6/2 15:34,2015/8/3 23:59,348952,8,1,,0,0,,
10472447,10472447,1.41414E+11,2015/6/16 9:26,2015/7/16 23:59,637813,7,0,,0,0,,
10263827,10263827,1.21404E+11,2015/5/11 14:50,2015/8/13 23:59,242293,8,2,,0,0,,
11484100,11484100,1.31416E+11,2015/6/9 17:07,2015/7/9 23:59,392880,8,0,,0,0,,
10121241,10121241,1.4141E+11,2015/6/16 9:52,2015/7/16 23:59,231146,8,0,,0,0,,
10071056,10071056,1.31403E+11,2015/6/2 18:29,2015/8/3 23:59,100593,8,1,,0,0,,
10650349,10650349,1.3143E+11,2015/6/9 17:18,2015/7/9 23:59,345291,8,0,,0,0,,
10272236,10272236,1.31403E+11,2015/4/11 10:58,2015/7/10 23:59,98891,8,2,,0,0,,
11041495,11041495,1.31403E+11,2015/4/11 10:58,2015/7/10 23:59,362539,8,2,,0,0,,
10640954,10640954,1.4141E+11,2015/4/11 11:06,2015/7/13 23:59,325732,8,2,,0,0,,
11219525,11219525,1.31419E+11,2015/6/16 9:53,2015/7/16 23:59,646267,7,0,,0,0,,
11083966,11083966,9.7E+11,2015/6/16 11:06,2015/7/16 23:59,635842,8,0,,0,0,,
10243235,10243235,1.3143E+11,2015/6/9 17:18,2015/7/9 23:59,280302,8,0,,0,0,,
10795763,10795763,9.7E+11,2015/6/16 11:07,2015/7/16 23:59,691288,8,0,,0,0,,
11099860,11099860,1.41518E+11,2015/4/11 15:29,2015/7/13 23:59,635064,8,2,,0,0,,
10711092,10711092,1.40306E+11,2015/6/16 17:14,2015/7/16 23:59,619387,8,0,,0,0,,
10883311,10883311,1.40306E+11,2015/6/16 17:14,2015/7/16 23:59,393354,8,0,,0,0,,
11501410,11501410,9.7E+11,2015/5/20 16:09,2015/7/20 23:59,433096,27,1,,0,0,,
10739943,10739943,1.41419E+11,2015/5/24 10:23,2015/8/24 23:59,690824,8,2,,0,0,,
11063371,11063371,9.6E+11,2015/6/28 10:24,2015/9/28 23:59,439126,8,2,,0,0,,
10838933,10838933,1.31403E+11,2015/6/2 18:29,2015/8/3 23:59,369426,8,1,,0,0,,
10890506,10890506,1.31406E+11,2015/6/2 19:46,2015/7/2 23:59,673737,8,0,,0,0,,
10776924,10776924,9.7E+11,2015/6/16 11:07,2015/7/16 23:59,633498,8,0,,0,0,,
10945125,10945125,1.31407E+11,2015/5/30 11:22,2015/7/1 23:59,677602,8,1,,0,0,,
10400755,10400755,1.21416E+11,2015/6/4 8:12,2015/7/6 23:59,287362,8,0,,0,0,,
10325645,10325645,1.31401E+11,2015/6/9 18:58,2015/7/9 23:59,298417,8,0,,0,0,,
10810156,10810156,1.4141E+11,2015/6/16 16:13,2015/7/16 23:59,313033,8,0,,0,0,,
10154594,10154594,1.41425E+11,2015/6/16 16:12,2015/7/16 23:59,236802,8,0,,0,0,,
10907955,10907955,1.41401E+11,2015/5/21 21:55,2015/6/22 23:59,355055,8,0,,0,0,,
10152802,10152802,1.41401E+11,2015/5/21 21:55,2015/6/22 23:59,236528,7,0,,0,0,,
10046767,10046767,1.41401E+11,2015/5/21 21:56,2015/6/22 23:59,96372,7,0,,0,0,,
10735477,10735477,9.7E+11,2015/6/28 10:25,2015/9/28 23:59,676918,8,2,,0,0,,
10862893,10862893,9901419,2015/6/10 9:19,2015/7/10 23:59,627806,27,0,,0,0,,
10667910,10667910,1.41412E+11,2015/6/2 21:29,2015/7/2 23:59,365084,8,0,,0,0,,
10989486,10989486,1.40306E+11,2015/6/16 17:14,2015/7/16 23:59,694147,8,0,,0,0,,
10695905,10695905,1.41402E+11,2015/6/10 9:24,2015/7/10 23:59,627026,27,0,,0,0,,
10726419,10726419,9.7E+11,2015/6/28 10:25,2015/9/28 23:59,663070,8,2,,0,0,,
11434176,11434176,1.21412E+11,2015/6/28 10:31,2015/7/28 23:59,352837,8,0,,0,0,,
11466910,11466910,1.31415E+11,2015/6/17 14:22,2015/7/17 23:59,375813,8,0,,0,0,,
11475789,11475789,1.31409E+11,2015/6/17 15:56,2015/7/17 23:59,388201,8,0,,0,0,,
10928198,10928198,9.7E+11,2015/6/10 9:45,2015/7/10 23:59,621326,27,0,,0,0,,
10467878,10467878,1.30304E+11,2015/5/24 9:03,2015/7/24 23:59,423017,8,1,,0,0,,
10949299,10949299,9.7E+11,2015/6/28 10:35,2015/7/28 23:59,677126,8,0,,0,0,,
11082862,11082862,1.31419E+11,2015/6/28 10:38,2015/7/28 23:59,634677,8,0,,0,0,,
10704808,10704808,9.7E+11,2015/6/10 9:45,2015/7/10 23:59,627538,27,0,,0,0,,
10348089,10348089,1.21409E+11,2015/6/2 22:05,2015/7/2 23:59,307772,8,0,,0,0,,
10974127,10974127,1.31419E+11,2015/6/28 10:38,2015/7/28 23:59,684850,8,0,,0,0,,
10786103,10786103,1.31409E+11,2015/6/17 15:56,2015/7/17 23:59,658910,8,0,,0,0,,
10711488,10711488,1.40216E+11,2015/5/24 15:18,2015/7/24 23:59,618846,8,1,,0,0,,
11410241,11410241,1.41518E+11,2015/5/12 15:37,2015/7/13 23:59,346835,7,1,,0,0,,
11119812,11119812,1.41411E+11,2015/6/10 9:47,2015/8/10 23:59,434530,27,1,,0,0,,
10929385,10929385,1.41419E+11,2015/6/17 15:59,2015/7/17 23:59,625270,8,0,,0,0,,
11088745,11088745,1.41419E+11,2015/6/17 15:59,2015/7/17 23:59,634021,8,0,,0,0,,
10879539,10879539,9943083,2014/9/7 16:51,2016/6/30 23:59,663659,8,0,,0,0,,
10192126,10192126,1.41403E+11,2015/6/17 16:09,2015/7/17 23:59,249897,8,0,,0,0,,
11122842,11122842,1.31425E+11,2015/6/10 9:48,2015/8/10 23:59,436293,27,1,,0,0,,
10698140,10698140,1.41409E+11,2015/6/10 11:21,2015/7/10 23:59,629654,27,0,,0,0,,
10874866,10874866,1.21426E+11,2015/5/25 8:11,2015/7/27 23:59,618091,27,1,,0,0,,
10738525,10738525,1.31419E+11,2015/6/28 10:38,2015/7/28 23:59,671379,8,0,,0,0,,
10941203,10941203,9.6E+11,2015/6/17 16:18,2015/7/17 23:59,683749,8,0,,0,0,,
10869933,10869933,9905302,2015/6/10 10:26,2015/7/10 23:59,633704,27,0,,0,0,,
11467299,11467299,1.31416E+11,2015/6/4 9:06,2015/7/6 23:59,375745,8,0,,0,0,,
10956876,10956876,1.34306E+11,2015/6/28 10:41,2015/7/28 23:59,639470,8,0,,0,0,,
10949102,10949102,1.21404E+11,2015/5/22 19:15,2015/7/22 23:59,671897,8,1,,0,0,,
10627447,10627447,1.40303E+11,2015/5/13 8:12,2015/8/13 23:59,311523,7,2,,0,0,,
10236381,10236381,1.41451E+11,2015/5/21 21:57,2015/6/22 23:59,278770,7,0,,0,0,,
10722485,10722485,1.34306E+11,2015/6/28 10:41,2015/7/28 23:59,627878,8,0,,0,0,,
10737957,10737957,9.7E+11,2015/6/28 10:54,2015/7/28 23:59,670710,8,0,,0,0,,
10797513,10797513,1.31412E+11,2015/6/17 16:33,2015/7/17 23:59,692051,8,0,,0,0,,
11227292,11227292,9903359,2015/4/21 11:05,2015/9/21 23:59,702209,27,1,,0,0,,
10718857,10718857,9903359,2015/4/21 11:05,2015/9/21 23:59,628673,27,1,,0,0,,
10845739,10845739,1.41406E+11,2015/6/28 11:12,2015/7/28 23:59,631324,8,0,,0,0,,
10870955,10870955,9903470,2015/6/10 10:28,2015/7/10 23:59,620687,27,0,,0,0,,
10725239,10725239,1.41404E+11,2015/6/28 11:21,2015/7/28 23:59,663225,8,0,,0,0,,
10059093,10059093,9.6E+11,2015/6/28 11:26,2015/7/28 23:59,98873,8,0,,0,0,,
11061748,11061748,9.7E+11,2015/6/17 17:23,2015/7/17 23:59,438487,8,0,,0,0,,
11226997,11226997,9903470,2015/6/10 10:28,2015/7/10 23:59,702159,27,0,,0,0,,
11502810,11502810,1.34203E+11,2015/6/4 9:10,2015/7/6 23:59,434907,8,0,,0,0,,
11489568,11489568,1.34203E+11,2015/6/4 9:10,2015/7/6 23:59,398889,8,0,,0,0,,
10759729,10759729,1.41404E+11,2015/6/10 10:39,2015/7/10 23:59,627059,27,0,,0,0,,
10472748,10472748,9.7E+11,2015/6/17 17:23,2015/7/17 23:59,638267,8,0,,0,0,,
10479776,10479776,1.31415E+11,2015/6/28 11:35,2015/7/28 23:59,638344,8,0,,0,0,,
10250153,10250153,1.21407E+11,2015/5/25 15:28,2015/7/27 23:59,281563,8,1,,0,0,,
10250149,10250149,1.21407E+11,2015/5/25 15:28,2015/7/27 23:59,281562,8,1,,0,0,,
10831913,10831913,9.7E+11,2015/6/17 17:23,2015/7/17 23:59,346221,8,0,,0,0,,
10759741,10759741,1.41404E+11,2015/6/10 10:39,2015/7/10 23:59,627058,27,0,,0,0,,
10694726,10694726,1.41409E+11,2015/6/10 11:20,2015/7/10 23:59,626972,27,0,,0,0,,
11481426,11481426,1.21409E+11,2015/6/7 11:31,2015/7/7 23:59,391738,8,0,,0,0,,
10341795,10341795,1.21509E+11,2015/4/16 19:54,2015/5/18 23:59,304668,8,0,,0,0,,
10894190,10894190,1.41419E+11,2015/5/27 15:58,2015/6/26 23:59,691646,7,0,,0,0,,
10221915,10221915,1.21509E+11,2015/4/16 19:54,2015/5/18 23:59,268556,8,0,,0,0,,
10856069,10856069,9.7E+11,2015/6/29 9:49,2015/7/29 23:59,622734,27,0,,0,0,,
11041000,11041000,1.41401E+11,2015/6/13 10:06,2015/7/13 23:59,362468,8,0,,0,0,,
10248661,10248661,1.31401E+11,2015/6/17 15:12,2015/7/17 23:59,281320,8,0,,0,0,,
10442144,10442144,1.21408E+11,2015/6/7 15:59,2015/7/7 23:59,312455,8,0,,0,0,,
10458897,10458897,1.41401E+11,2015/6/13 10:07,2015/7/13 23:59,406086,8,0,,0,0,,
10938987,10938987,1.40304E+11,2015/6/17 14:50,2015/8/17 23:59,670982,8,1,,0,0,,
10936949,10936949,1.41401E+11,2015/6/13 10:07,2015/7/13 23:59,669420,8,0,,0,0,,
10277756,10277756,1.41401E+11,2015/6/28 16:34,2015/7/28 23:59,252993,7,0,,0,0,,
10261443,10261443,9.6E+11,2015/6/13 16:12,2015/7/13 23:59,240910,8,0,,0,0,,
10857213,10857213,9.7E+11,2015/6/29 9:49,2015/7/29 23:59,622719,27,0,,0,0,,
10918965,10918965,1.21426E+11,2015/6/29 8:24,2015/7/29 23:59,626239,27,0,,0,0,,
11112157,11112157,1.21426E+11,2015/6/29 8:24,2015/7/29 23:59,425293,27,0,,0,0,,
10726017,10726017,9.6E+11,2015/6/13 16:13,2015/7/13 23:59,663005,8,0,,0,0,,
10856900,10856900,9.7E+11,2015/6/29 9:49,2015/7/29 23:59,627548,27,0,,0,0,,
10151133,10151133,1.40304E+11,2015/6/17 14:50,2015/8/17 23:59,236246,8,1,,0,0,,
10613063,10613063,1.41403E+11,2015/6/17 15:50,2015/7/17 23:59,291816,8,0,,0,0,,
10972603,10972603,1.11413E+11,2015/6/7 15:06,2015/7/7 23:59,667964,7,0,,0,0,,
11093256,11093256,1.41403E+11,2015/6/17 15:50,2015/7/17 23:59,634927,8,0,,0,0,,
10414411,10414411,1.2141E+11,2015/6/17 15:57,2015/7/17 23:59,296873,8,0,,0,0,,
10764935,10764935,9.7E+11,2015/6/29 9:49,2015/7/29 23:59,626884,27,0,,0,0,,
10442140,10442140,1.21408E+11,2015/6/7 15:59,2015/7/7 23:59,312455,8,0,,0,0,,
10980069,10980069,1.21509E+11,2015/6/7 16:58,2015/7/7 23:59,685926,8,0,,0,0,,
11210788,11210788,1.3141E+11,2015/6/13 16:31,2015/7/13 23:59,368379,8,0,,0,0,,
11492613,11492613,1.21509E+11,2015/6/7 16:59,2015/7/7 23:59,417134,8,0,,0,0,,
10694918,10694918,1.31417E+11,2015/4/7 15:34,2015/6/8 23:59,631061,27,1,,0,0,,
10990452,10990452,1.31406E+11,2015/6/29 10:07,2015/7/29 23:59,694553,27,0,,0,0,,
10335502,10335502,1.4141E+11,2015/6/17 16:01,2015/7/17 23:59,301278,8,0,,0,0,,
10821728,10821728,1.41402E+11,2015/6/17 16:07,2015/7/17 23:59,327765,8,0,,0,0,,
10851730,10851730,1.31406E+11,2015/6/29 10:07,2015/7/29 23:59,628110,27,0,,0,0,,
10708884,10708884,1.41518E+11,2015/6/29 10:07,2015/7/29 23:59,618111,27,0,,0,0,,
10415739,10415739,1.30304E+11,2015/6/17 16:24,2015/7/17 23:59,297393,8,0,,0,0,,
11102648,11102648,1.30301E+11,2015/6/7 17:18,2015/8/7 23:59,388986,8,1,,0,0,,
10955075,10955075,1.41406E+11,2015/6/13 17:14,2015/7/13 23:59,637167,8,0,,0,0,,
10690890,10690890,1.2141E+11,2015/6/13 17:16,2015/7/13 23:59,622960,8,0,,0,0,,
10885839,10885839,9999990,2015/3/10 9:10,2016/5/25 23:59,673007,8,2,,0,0,,
10754288,10754288,1.41518E+11,2015/6/29 10:07,2015/7/29 23:59,629680,27,0,,0,0,,
10291859,10291859,1.40301E+11,2015/5/6 15:33,2015/8/5 23:59,272551,8,2,,0,0,,
10844199,10844199,1.21406E+11,2015/6/29 10:08,2015/7/29 23:59,622884,27,0,,0,0,,
10335497,10335497,1.4141E+11,2015/4/26 15:59,2015/7/27 23:59,301278,8,2,,0,0,,
10241583,10241583,1.4141E+11,2015/4/26 16:01,2015/7/27 23:59,280019,8,2,,0,0,,
11125313,11125313,1.21416E+11,2015/6/14 8:49,2015/7/14 23:59,436765,8,0,,0,0,,
10858836,10858836,1.41407E+11,2015/6/29 10:08,2015/7/29 23:59,629482,27,0,,0,0,,
10714396,10714396,1.31414E+11,2015/6/29 10:19,2015/7/29 23:59,621333,27,0,,0,0,,
10058307,10058307,1.21414E+11,2015/5/27 16:53,2015/7/27 23:59,98888,7,1,,0,0,,
11050311,11050311,1.31414E+11,2015/6/29 10:19,2015/7/29 23:59,428095,27,0,,0,0,,
11104612,11104612,9902956,2014/11/7 16:39,2015/8/25 23:59,403884,8,1,,0,0,,
10885354,10885354,9.7E+11,2015/5/27 17:15,2015/6/26 23:59,674257,8,0,,0,0,,
10643689,10643689,1.21404E+11,2015/6/14 17:16,2015/7/14 23:59,333871,8,0,,0,0,,
10871679,10871679,9903411,2015/6/8 9:40,2015/8/7 23:59,627017,27,1,,0,0,,
10860297,10860297,9903411,2015/6/8 9:40,2015/8/7 23:59,624565,27,1,,0,0,,
10763281,10763281,9.6E+11,2015/6/29 10:21,2015/7/29 23:59,620174,27,0,,0,0,,
10888061,10888061,1.21404E+11,2015/6/14 17:16,2015/7/14 23:59,297359,8,0,,0,0,,
10694872,10694872,1.31407E+11,2015/6/29 10:52,2015/7/29 23:59,630477,27,0,,0,0,,
10371425,10371425,1.31411E+11,2015/6/24 17:08,2015/7/27 23:59,316554,8,1,,0,0,,
10919109,10919109,1.30307E+11,2015/6/29 11:01,2015/7/29 23:59,625386,27,0,,0,0,,
11232272,11232272,1.31401E+11,2015/6/29 11:12,2015/7/29 23:59,709167,27,0,,0,0,,
10849845,10849845,1.31401E+11,2015/6/29 11:12,2015/7/29 23:59,627337,27,0,,0,0,,
10943793,10943793,1.31414E+11,2015/4/26 16:36,2015/5/26 23:59,676451,8,0,,0,0,,
10317390,10317390,1.21404E+11,2015/6/27 11:39,2015/8/13 23:59,292159,8,1,,0,0,,
11123724,11123724,1.21404E+11,2015/6/27 11:39,2015/8/13 23:59,436521,8,1,,0,0,,
10876157,10876157,1.31417E+11,2015/6/29 11:16,2015/7/29 23:59,621344,27,0,,0,0,,
11421837,11421837,1.31411E+11,2015/6/24 17:08,2015/7/27 23:59,350293,8,1,,0,0,,
10921372,10921372,1.21406E+11,2015/6/29 11:24,2015/7/29 23:59,633621,27,0,,0,0,,
10783236,10783236,1.41415E+11,2015/6/29 11:27,2015/7/29 23:59,621231,27,0,,0,0,,
11432810,11432810,1.31411E+11,2015/6/24 17:08,2015/7/27 23:59,352877,8,1,,0,0,,
10241560,10241560,1.4141E+11,2015/6/17 17:56,2015/7/17 23:59,280018,8,0,,0,0,,
10783590,10783590,1.41414E+11,2015/6/17 18:06,2015/7/17 23:59,621345,8,0,,0,0,,
10686868,10686868,1.31419E+11,2015/5/27 20:42,2015/6/26 23:59,636746,7,0,,0,0,,
10740887,10740887,1.2141E+11,2015/6/17 18:08,2015/9/17 23:59,675086,8,2,,0,0,,
10154596,10154596,1.41402E+11,2015/6/17 18:13,2015/7/17 23:59,236802,8,0,,0,0,,
10472434,10472434,1.31419E+11,2015/5/27 20:42,2015/6/26 23:59,637779,7,0,,0,0,,
11104846,11104846,1.41402E+11,2015/6/17 18:13,2015/9/17 23:59,403965,8,2,,0,0,,
10859901,10859901,1.41415E+11,2015/6/29 11:27,2015/7/29 23:59,621488,27,0,,0,0,,
10759131,10759131,1.41415E+11,2015/6/29 11:28,2015/7/29 23:59,626564,27,0,,0,0,,
11055401,11055401,1.31401E+11,2015/5/28 20:46,2015/8/31 23:59,430715,7,2,,0,0,,
10709429,10709429,1.21406E+11,2015/6/29 11:30,2015/7/29 23:59,622147,27,0,,0,0,,
11118059,11118059,1.21406E+11,2015/6/29 11:30,2015/7/29 23:59,433811,27,0,,0,0,,
11499766,11499766,1.41402E+11,2015/6/29 11:39,2015/7/29 23:59,427212,27,0,,0,0,,
10861209,10861209,1.31429E+11,2015/6/29 11:39,2015/7/29 23:59,629887,27,0,,0,0,,
10777240,10777240,1.41406E+11,2015/6/17 19:35,2015/7/17 23:59,627999,8,0,,0,0,,
11053649,11053649,1.41408E+11,2015/5/20 20:54,2015/6/19 23:59,429794,27,0,,0,0,,
10789666,10789666,1.41406E+11,2015/4/20 18:23,2015/6/19 23:59,676623,8,1,,0,0,,
10472772,10472772,1.41413E+11,2015/5/20 21:16,2015/6/19 23:59,637862,7,0,,0,0,,
10477540,10477540,1.31404E+11,2015/3/11 21:04,2015/4/10 23:59,638341,8,0,,0,0,,
11450973,11450973,9.7E+11,2015/5/26 20:04,2015/6/25 23:59,359125,8,0,,0,0,,
10761884,10761884,1.21408E+11,2015/6/2 10:33,2015/7/2 23:59,626537,27,0,,0,0,,
10757904,10757904,1.41426E+11,2015/4/2 21:10,2015/7/21 23:59,630938,27,0,,0,0,,
10849582,10849582,1.21408E+11,2015/6/2 10:34,2015/7/2 23:59,630251,27,0,,0,0,,
10742272,10742272,9902202,2015/4/22 9:20,2015/7/23 23:59,683691,8,2,,0,0,,
11213079,11213079,9903939,2015/6/2 10:40,2015/8/3 23:59,370398,8,1,,0,0,,
10639243,10639243,9903939,2015/6/2 10:40,2015/8/3 23:59,325418,8,1,,0,0,,
10968515,10968515,9903939,2015/6/2 10:40,2015/8/3 23:59,666394,8,1,,0,0,,
11414577,11414577,9903939,2015/6/2 10:40,2015/8/3 23:59,349265,8,1,,0,0,,
10301597,10301597,9903939,2015/6/2 10:40,2015/8/3 23:59,282007,8,1,,0,0,,
10709006,10709006,1.21408E+11,2015/5/20 21:41,2015/6/19 23:59,628398,27,0,,0,0,,
10718352,10718352,9.7E+11,2015/6/2 10:42,2015/7/2 23:59,621348,27,0,,0,0,,
10920101,10920101,1.4141E+11,2015/6/2 10:54,2015/7/2 23:59,625079,27,0,,0,0,,
10660280,10660280,1.31425E+11,2015/3/12 20:27,2015/4/13 23:59,361439,8,0,,0,0,,
10204327,10204327,1.21404E+11,2015/5/21 21:37,2015/7/22 23:59,257367,8,1,,0,0,,
10930570,10930570,1.4141E+11,2015/6/2 10:54,2015/7/2 23:59,624650,27,0,,0,0,,
10056544,10056544,9902202,2015/4/22 9:20,2015/7/23 23:59,98504,8,2,,0,0,,
11217553,11217553,9902202,2015/4/22 9:20,2015/7/23 23:59,643636,8,2,,0,0,,
11452978,11452978,9902202,2015/4/22 9:20,2015/7/23 23:59,359525,8,2,,0,0,,
10702438,10702438,1.21509E+11,2015/4/22 10:58,2015/6/24 23:59,622627,8,2,,0,0,,
10652460,10652460,1.21406E+11,2015/5/28 9:03,2015/8/3 23:59,345659,8,2,,0,0,,
11463665,11463665,1.30301E+11,2015/5/4 19:10,2015/8/6 23:59,374734,8,2,,0,0,,
11473523,11473523,1.30301E+11,2015/5/4 19:11,2015/8/6 23:59,378222,8,2,,0,0,,
10121022,10121022,1.40304E+11,2015/5/5 8:48,2015/7/6 23:59,231073,8,1,,0,0,,
10121024,10121024,1.40304E+11,2015/5/5 8:48,2015/7/6 23:59,231073,8,1,,0,0,,
10823099,10823099,1.41402E+11,2014/9/16 18:27,2014/10/16 23:59,327887,8,0,,0,0,,
10155203,10155203,1.41402E+11,2014/9/16 18:41,2014/10/16 23:59,236920,8,0,,0,0,,
10224887,10224887,1.41402E+11,2014/9/16 18:42,2014/10/16 23:59,275244,8,0,,0,0,,
10834341,10834341,1.21413E+11,2015/5/6 11:13,2015/6/5 23:59,350874,7,0,,0,0,,
2015075,N159184,1.21413E+11,2015/5/6 11:13,2015/6/5 23:59,177654,7,0,,0,0,,
10870546,10870546,1.41451E+11,2015/5/10 16:34,2015/7/10 23:59,630118,27,1,,0,0,,
10872977,10872977,1.41416E+11,2015/6/10 20:13,2015/7/10 23:59,621931,27,0,,0,0,,
10785250,10785250,1.31409E+11,2015/6/17 20:07,2015/7/17 23:59,661743,8,0,,0,0,,
10925052,10925052,9.7E+11,2015/6/24 18:59,2015/7/24 23:59,630766,27,0,,0,0,,
10338764,10338764,1.4141E+11,2015/6/11 10:51,2015/9/11 23:59,302880,8,2,,0,0,,
10153819,10153819,1.4141E+11,2015/6/7 9:57,2015/7/7 23:59,236665,8,0,,0,0,,
11443920,11443920,1.4141E+11,2015/6/7 9:57,2015/7/7 23:59,356473,8,0,,0,0,,
10046540,10046540,9900214,2015/6/1 17:18,2015/7/1 23:59,96296,8,0,,0,0,,
10867935,10867935,9.7E+11,2015/6/24 19:00,2015/7/24 23:59,618640,27,0,,0,0,,
10852088,10852088,1.41416E+11,2015/6/10 20:13,2015/7/10 23:59,623116,27,0,,0,0,,
10277518,10277518,1.4141E+11,2015/6/11 10:51,2015/9/11 23:59,253166,8,2,,0,0,,
10427975,10427975,1.4141E+11,2015/6/11 10:51,2015/9/11 23:59,303778,8,2,,0,0,,
10332770,10332770,1.21518E+11,2015/6/14 15:14,2015/9/14 23:59,300712,7,2,,0,0,,
10744724,10744724,1.21414E+11,2015/6/25 8:33,2015/7/27 23:59,691214,8,0,,0,0,,
11216820,11216820,1.41406E+11,2015/6/17 17:42,2015/7/17 23:59,374333,8,0,,0,0,,
10352288,10352288,1.41404E+11,2015/6/11 11:41,2015/7/13 23:59,309645,8,0,,0,0,,
11461407,11461407,1.41404E+11,2015/6/11 11:41,2015/7/13 23:59,372335,8,0,,0,0,,
10474647,10474647,1.21414E+11,2015/6/25 8:02,2015/7/27 23:59,638050,8,0,,0,0,,
10957945,10957945,9.7E+11,2015/6/1 18:26,2015/7/1 23:59,643829,8,0,,0,0,,
10321965,10321965,1.21518E+11,2015/6/14 15:15,2015/9/14 23:59,297730,7,2,,0,0,,
11127276,11127276,9.6E+11,2015/6/8 16:57,2015/7/9 23:59,437289,27,1,,0,0,,
11072138,11072138,9.7E+11,2015/6/11 21:23,2015/9/11 23:59,441515,8,2,,0,0,,
11101338,11101338,1.31518E+11,2015/5/24 14:34,2015/6/23 23:59,384942,7,0,,0,0,,
200081703,200081703,9902684,2015/6/7 10:08,2015/8/6 23:59,118279,8,1,,0,0,,
10267320,10267320,1.41428E+11,2015/6/1 18:27,2015/7/1 23:59,245284,8,0,,0,0,,
10362960,10362960,1.31518E+11,2015/5/24 14:34,2015/6/23 23:59,314610,7,0,,0,0,,
200083756,200083756,9902684,2015/6/7 10:08,2015/8/6 23:59,118061,8,1,,0,0,,
10957125,10957125,9.7E+11,2015/6/11 21:23,2015/9/11 23:59,639242,8,2,,0,0,,
10729330,10729330,9.7E+11,2015/6/11 21:23,2015/9/11 23:59,668541,8,2,,0,0,,
11094089,11094089,1.21414E+11,2015/6/25 8:02,2015/7/27 23:59,635805,8,0,,0,0,,
10843383,10843383,1.2141E+11,2015/6/11 21:41,2015/7/13 23:59,373111,8,0,,0,0,,
10396940,10396940,1.31408E+11,2015/6/25 8:50,2015/7/27 23:59,330556,8,0,,0,0,,
200088840,200088840,9902684,2015/6/7 10:08,2015/8/6 23:59,118201,8,1,,0,0,,
11117775,11117775,1.21408E+11,2015/6/25 9:04,2015/7/27 23:59,433728,8,0,,0,0,,
11076768,11076768,1.30316E+11,2015/6/7 10:11,2015/7/7 23:59,637391,8,0,,0,0,,
10805376,10805376,1.21518E+11,2015/6/14 15:15,2015/9/14 23:59,308975,7,2,,0,0,,
11471888,11471888,9.6E+11,2015/6/17 18:03,2015/7/17 23:59,377383,8,0,,0,0,,
201511382,201511382,1.41408E+11,2015/6/11 21:49,2015/7/13 23:59,168045,8,0,,0,0,,
10318009,10318009,1.21518E+11,2015/6/14 15:19,2015/7/14 23:59,292210,7,0,,0,0,,
10717292,10717292,1.21406E+11,2015/6/12 8:42,2015/7/13 23:59,625816,27,0,,0,0,,
10344979,10344979,1.31518E+11,2015/5/24 14:34,2015/6/23 23:59,306492,7,0,,0,0,,
10804502,10804502,1.21408E+11,2015/6/25 9:05,2015/7/27 23:59,308830,8,0,,0,0,,
10264329,10264329,1.21408E+11,2015/6/25 9:07,2015/7/27 23:59,242418,8,0,,0,0,,
10891546,10891546,1.21411E+11,2015/6/25 9:26,2015/7/27 23:59,669015,8,0,,0,0,,
10401743,10401743,1.21406E+11,2015/6/25 9:30,2015/7/27 23:59,287987,8,0,,0,0,,
10847736,10847736,1.31412E+11,2015/6/17 18:18,2015/7/17 23:59,629560,8,0,,0,0,,
10277533,10277533,1.21406E+11,2015/6/25 9:33,2015/7/27 23:59,253155,8,0,,0,0,,
10794059,10794059,1.31404E+11,2015/6/17 18:38,2015/7/17 23:59,676665,8,0,,0,0,,
11227001,11227001,1.21406E+11,2015/6/12 9:01,2015/7/13 23:59,702208,27,0,,0,0,,
10161811,10161811,9.7E+11,2015/4/10 17:08,2015/7/13 23:59,231527,8,2,,0,0,,
10377653,10377653,1.21409E+11,2015/4/29 19:30,2015/5/29 23:59,317760,8,0,,0,0,,
10942803,10942803,1.31404E+11,2015/6/17 18:38,2015/7/17 23:59,676652,8,0,,0,0,,
11058702,11058702,1.21406E+11,2015/6/25 9:33,2015/7/27 23:59,431273,8,0,,0,0,,
10688532,10688532,1.3141E+11,2015/6/17 18:56,2015/7/17 23:59,639047,8,0,,0,0,,
10171136,10171136,1.21409E+11,2015/4/29 19:30,2015/5/29 23:59,246084,8,0,,0,0,,
11481902,11481902,660000001,2015/5/25 9:13,2015/8/24 23:59,392034,8,2,,0,0,,
10691205,10691205,1.21406E+11,2015/6/12 9:01,2015/7/13 23:59,626423,27,0,,0,0,,
2076532,N141022,1.41416E+11,2015/6/25 9:40,2015/7/27 23:59,195420,8,0,,0,0,,
10714750,10714750,1.31408E+11,2015/6/7 10:28,2015/7/7 23:59,625563,8,0,,0,0,,
10782286,10782286,9.6E+11,2015/6/12 9:07,2015/7/13 23:59,626287,27,0,,0,0,,
10735066,10735066,1.31409E+11,2015/6/17 19:15,2015/7/17 23:59,673694,8,0,,0,0,,
